Date,GC=F,^GSPC
2010-10-25,1338.300048828125,1185.6199951171875
2010-10-26,1338.0,1185.6400146484375
2010-10-27,1322.199951171875,1182.449951171875
2010-10-28,1342.0999755859375,1183.780029296875
2010-10-29,1357.0999755859375,1183.260009765625
2010-11-01,1350.199951171875,1184.3800048828125
2010-11-02,1356.4000244140625,1193.5699462890625
2010-11-03,1337.0999755859375,1197.9599609375
2010-11-04,1382.699951171875,1221.06005859375
2010-11-05,1397.300048828125,1225.8499755859375
2010-11-08,1402.800048828125,1223.25
2010-11-09,1409.800048828125,1213.4000244140625
2010-11-10,1399.0999755859375,1218.7099609375
2010-11-11,1403.0999755859375,1213.5400390625
2010-11-12,1365.4000244140625,1199.2099609375
2010-11-15,1368.4000244140625,1197.75
2010-11-16,1338.300048828125,1178.3399658203125
2010-11-17,1336.800048828125,1178.5899658203125
2010-11-18,1352.9000244140625,1196.68994140625
2010-11-19,1352.199951171875,1199.72998046875
2010-11-22,1357.699951171875,1197.8399658203125
2010-11-23,1377.5,1180.72998046875
2010-11-24,1372.9000244140625,1198.3499755859375
2010-11-26,1362.300048828125,1189.4000244140625
2010-11-29,1366.0,1187.760009765625
2010-11-30,1385.0,1180.550048828125
2010-12-01,1387.300048828125,1206.0699462890625
2010-12-02,1388.5,1221.530029296875
2010-12-03,1405.4000244140625,1224.7099609375
2010-12-06,1415.300048828125,1223.1199951171875
2010-12-07,1408.300048828125,1223.75
2010-12-08,1382.5,1228.280029296875
2010-12-09,1392.0999755859375,1233.0
2010-12-10,1384.300048828125,1240.4000244140625
2010-12-13,1397.300048828125,1240.4599609375
2010-12-14,1403.5999755859375,1241.5899658203125
2010-12-15,1385.5,1235.22998046875
2010-12-16,1370.4000244140625,1242.8699951171875
2010-12-17,1378.5999755859375,1243.9100341796875
2010-12-20,1385.5,1247.0799560546875
2010-12-21,1388.199951171875,1254.5999755859375
2010-12-22,1386.800048828125,1258.8399658203125
2010-12-23,1380.0,1256.77001953125
2010-12-27,1382.4000244140625,1257.5400390625
2010-12-28,1405.199951171875,1258.510009765625
2010-12-29,1413.0999755859375,1259.780029296875
2010-12-30,1405.5999755859375,1257.8800048828125
2010-12-31,1421.0999755859375,1257.6400146484375
2011-01-03,1422.5999755859375,1271.8699951171875
2011-01-04,1378.5,1270.199951171875
2011-01-05,1373.4000244140625,1276.56005859375
2011-01-06,1371.4000244140625,1273.8499755859375
2011-01-07,1368.5,1271.5
2011-01-10,1373.699951171875,1269.75
2011-01-11,1384.0,1274.47998046875
2011-01-12,1385.699951171875,1285.9599609375
2011-01-13,1386.9000244140625,1283.760009765625
2011-01-14,1360.4000244140625,1293.239990234375
2011-01-18,1368.0999755859375,1295.02001953125
2011-01-19,1370.199951171875,1281.9200439453125
2011-01-20,1346.5,1280.260009765625
2011-01-21,1341.0,1283.3499755859375
2011-01-24,1344.5,1290.8399658203125
2011-01-25,1332.300048828125,1291.1800537109375
2011-01-26,1333.0,1296.6300048828125
2011-01-27,1318.4000244140625,1299.5400390625
2011-01-28,1340.699951171875,1276.3399658203125
2011-01-31,1333.800048828125,1286.1199951171875
2011-02-01,1339.5999755859375,1307.5899658203125
2011-02-02,1331.5,1304.030029296875
2011-02-03,1352.300048828125,1307.0999755859375
2011-02-04,1348.300048828125,1310.8699951171875
2011-02-07,1347.5999755859375,1319.050048828125
2011-02-08,1363.4000244140625,1324.5699462890625
2011-02-09,1364.800048828125,1320.8800048828125
2011-02-10,1361.9000244140625,1321.8699951171875
2011-02-11,1359.9000244140625,1329.1500244140625
2011-02-14,1364.5999755859375,1332.3199462890625
2011-02-15,1373.5999755859375,1328.010009765625
2011-02-16,1374.699951171875,1336.3199462890625
2011-02-17,1384.699951171875,1340.4300537109375
2011-02-18,1388.199951171875,1343.010009765625
2011-02-22,1400.5,1315.43994140625
2011-02-23,1413.4000244140625,1307.4000244140625
2011-02-24,1415.300048828125,1306.0999755859375
2011-02-25,1408.699951171875,1319.8800048828125
2011-02-28,1409.300048828125,1327.219970703125
2011-03-01,1430.699951171875,1306.3299560546875
2011-03-02,1437.199951171875,1308.43994140625
2011-03-03,1416.0,1330.969970703125
2011-03-04,1428.199951171875,1321.1500244140625
2011-03-07,1434.0999755859375,1310.1300048828125
2011-03-08,1426.9000244140625,1321.8199462890625
2011-03-09,1429.300048828125,1320.02001953125
2011-03-10,1412.199951171875,1295.1099853515625
2011-03-11,1421.5,1304.280029296875
2011-03-14,1424.5999755859375,1296.3900146484375
2011-03-15,1392.5999755859375,1281.8699951171875
2011-03-16,1396.0,1256.8800048828125
2011-03-17,1404.0,1273.719970703125
2011-03-18,1415.9000244140625,1279.2099609375
2011-03-21,1426.199951171875,1298.3800048828125
2011-03-22,1427.5,1293.77001953125
2011-03-23,1437.9000244140625,1297.5400390625
2011-03-24,1434.800048828125,1309.6600341796875
2011-03-25,1426.0999755859375,1313.800048828125
2011-03-28,1419.800048828125,1310.18994140625
2011-03-29,1416.0,1319.43994140625
2011-03-30,1423.800048828125,1328.260009765625
2011-03-31,1438.9000244140625,1325.8299560546875
2011-04-01,1428.0999755859375,1332.4100341796875
2011-04-04,1432.199951171875,1332.8699951171875
2011-04-05,1451.800048828125,1332.6300048828125
2011-04-06,1457.699951171875,1335.5400390625
2011-04-07,1458.5,1333.510009765625
2011-04-08,1473.4000244140625,1328.1700439453125
2011-04-11,1467.4000244140625,1324.4599609375
2011-04-12,1452.9000244140625,1314.1600341796875
2011-04-13,1454.9000244140625,1314.4100341796875
2011-04-14,1471.699951171875,1314.52001953125
2011-04-15,1485.300048828125,1319.6800537109375
2011-04-18,1492.300048828125,1305.1400146484375
2011-04-19,1494.5,1312.6199951171875
2011-04-20,1498.300048828125,1330.3599853515625
2011-04-21,1503.199951171875,1337.3800048828125
2011-04-25,1508.5999755859375,1335.25
2011-04-26,1503.0,1347.239990234375
2011-04-27,1516.699951171875,1355.6600341796875
2011-04-28,1530.800048828125,1360.47998046875
2011-04-29,1556.0,1363.6099853515625
2011-05-02,1556.699951171875,1361.219970703125
2011-05-03,1540.0999755859375,1356.6199951171875
2011-05-04,1514.9000244140625,1347.3199462890625
2011-05-05,1480.9000244140625,1335.0999755859375
2011-05-06,1491.199951171875,1340.199951171875
2011-05-09,1502.9000244140625,1346.2900390625
2011-05-10,1516.5999755859375,1357.1600341796875
2011-05-11,1501.0999755859375,1342.0799560546875
2011-05-12,1506.5999755859375,1348.6500244140625
2011-05-13,1493.4000244140625,1337.77001953125
2011-05-16,1490.4000244140625,1329.469970703125
2011-05-17,1479.800048828125,1328.97998046875
2011-05-18,1495.5999755859375,1340.6800537109375
2011-05-19,1492.199951171875,1343.5999755859375
2011-05-20,1508.800048828125,1333.27001953125
2011-05-23,1515.300048828125,1317.3699951171875
2011-05-24,1523.199951171875,1316.280029296875
2011-05-25,1526.5999755859375,1320.469970703125
2011-05-26,1522.800048828125,1325.68994140625
2011-05-27,1536.300048828125,1331.0999755859375
2011-05-31,1535.9000244140625,1345.199951171875
2011-06-01,1542.4000244140625,1314.550048828125
2011-06-02,1532.0,1312.93994140625
2011-06-03,1541.699951171875,1300.1600341796875
2011-06-06,1546.5,1286.1700439453125
2011-06-07,1543.300048828125,1284.93994140625
2011-06-08,1538.0999755859375,1279.56005859375
2011-06-09,1542.0999755859375,1289.0
2011-06-10,1528.5999755859375,1270.97998046875
2011-06-13,1515.0,1271.8299560546875
2011-06-14,1523.800048828125,1287.8699951171875
2011-06-15,1525.5999755859375,1265.4200439453125
2011-06-16,1529.300048828125,1267.6400146484375
2011-06-17,1538.5999755859375,1271.5
2011-06-20,1541.5,1278.3599853515625
2011-06-21,1546.0,1295.52001953125
2011-06-22,1552.9000244140625,1287.1400146484375
2011-06-23,1520.0999755859375,1283.5
2011-06-24,1500.5,1268.449951171875
2011-06-27,1496.0,1280.0999755859375
2011-06-28,1499.699951171875,1296.6700439453125
2011-06-29,1509.9000244140625,1307.4100341796875
2011-06-30,1502.300048828125,1320.6400146484375
2011-07-01,1482.300048828125,1339.6700439453125
2011-07-05,1512.300048828125,1337.8800048828125
2011-07-06,1528.699951171875,1339.219970703125
2011-07-07,1530.199951171875,1353.219970703125
2011-07-08,1541.199951171875,1343.800048828125
2011-07-11,1548.800048828125,1319.489990234375
2011-07-12,1561.9000244140625,1313.6400146484375
2011-07-13,1585.199951171875,1317.719970703125
2011-07-14,1589.0,1308.8699951171875
2011-07-15,1589.800048828125,1316.1400146484375
2011-07-18,1602.0999755859375,1305.43994140625
2011-07-19,1600.9000244140625,1326.72998046875
2011-07-20,1596.699951171875,1325.8399658203125
2011-07-21,1586.800048828125,1343.800048828125
2011-07-22,1601.300048828125,1345.02001953125
2011-07-25,1612.0,1337.4300537109375
2011-07-26,1616.5999755859375,1331.93994140625
2011-07-27,1615.0,1304.8900146484375
2011-07-28,1613.4000244140625,1300.6700439453125
2011-07-29,1628.300048828125,1292.280029296875
2011-08-01,1619.0,1286.93994140625
2011-08-02,1641.9000244140625,1254.050048828125
2011-08-03,1663.4000244140625,1260.3399658203125
2011-08-04,1656.199951171875,1200.0699462890625
2011-08-05,1648.800048828125,1199.3800048828125
2011-08-08,1710.199951171875,1119.4599609375
2011-08-09,1740.0,1172.530029296875
2011-08-10,1781.300048828125,1120.760009765625
2011-08-11,1748.800048828125,1172.6400146484375
2011-08-12,1740.199951171875,1178.81005859375
2011-08-15,1755.5,1204.489990234375
2011-08-16,1782.4000244140625,1192.760009765625
2011-08-17,1791.199951171875,1193.8900146484375
2011-08-18,1818.9000244140625,1140.6500244140625
2011-08-19,1848.9000244140625,1123.530029296875
2011-08-22,1888.699951171875,1123.8199462890625
2011-08-23,1858.300048828125,1162.3499755859375
2011-08-24,1754.0999755859375,1177.5999755859375
2011-08-25,1759.800048828125,1159.27001953125
2011-08-26,1794.0999755859375,1176.800048828125
2011-08-29,1788.4000244140625,1210.0799560546875
2011-08-30,1826.699951171875,1212.9200439453125
2011-08-31,1828.5,1218.8900146484375
2011-09-01,1826.0,1204.4200439453125
2011-09-02,1873.699951171875,1173.969970703125
2011-09-06,1869.9000244140625,1165.239990234375
2011-09-07,1814.199951171875,1198.6199951171875
2011-09-08,1854.4000244140625,1185.9000244140625
2011-09-09,1856.4000244140625,1154.22998046875
2011-09-12,1809.9000244140625,1162.27001953125
2011-09-13,1826.800048828125,1172.8699951171875
2011-09-14,1823.5,1188.6800537109375
2011-09-15,1778.5,1209.1099853515625
2011-09-16,1812.0999755859375,1216.010009765625
